0.83 0.03 -0.002161 -0.000609 0.002245
0.83 0.03 -0.001723 -0.000555 0.001810
0.84 0.03 -0.001325 -0.000498 0.001415
0.85 0.03 -0.000969 -0.000438 0.001064
0.86 0.03 -0.000657 -0.000377 0.000757
0.88 0.03 -0.000389 -0.000314 0.000500
0.89 0.03 -0.000167 -0.000251 0.000301
0.90 0.03 0.000010 -0.000188 0.000188
0.91 0.03 0.000143 -0.000127 0.000191
0.92 0.03 0.000233 -0.000069 0.000243
0.93 0.03 0.000283 -0.000014 0.000284
0.94 0.03 0.000297 0.000034 0.000299
0.95 0.03 0.000279 0.000074 0.000289
0.96 0.03 0.000237 0.000102 0.000258
0.96 0.03 0.000178 0.000117 0.000213
0.97 0.03 0.000112 0.000112 0.000159
0.98 0.03 0.000052 0.000085 0.000100
0.99 0.03 0.000013 0.000034 0.000037
0.01 0.04 0.000007 -0.000053 0.000054
0.01 0.04 0.000020 -0.000083 0.000085
0.03 0.04 0.000021 -0.000057 0.000061
0.04 0.04 -0.000006 0.000007 0.000009
0.04 0.04 -0.000074 0.000096 0.000121
0.06 0.04 -0.000191 0.000200 0.000277
0.07 0.04 -0.000362 0.000311 0.000478
0.07 0.04 -0.000589 0.000426 0.000727
0.09 0.04 -0.000873 0.000539 0.001026
0.10 0.04 -0.001212 0.000649 0.001375
0.10 0.04 -0.001606 0.000753 0.001774
0.12 0.04 -0.002051 0.000850 0.002220
0.12 0.04 -0.002543 0.000940 0.002712
0.14 0.04 -0.003081 0.001022 0.003246
0.14 0.04 -0.003658 0.001096 0.003819
0.15 0.04 -0.004272 0.001162 0.004427
0.17 0.04 -0.004919 0.001221 0.005068
0.18 0.04 -0.005594 0.001272 0.005737
0.18 0.04 -0.006294 0.001315 0.006430
0.20 0.04 -0.007015 0.001351 0.007144
0.21 0.04 -0.007753 0.001381 0.007875
0.21 0.04 -0.008505 0.001403 0.008620
0.23 0.04 -0.009267 0.001420 0.009375
0.24 0.04 -0.010037 0.001430 0.010138
0.24 0.04 -0.010810 0.001435 0.010905
0.26 0.04 -0.011584 0.001434 0.011673
0.27 0.04 -0.012356 0.001428 0.012439
0.28 0.04 -0.013124 0.001417 0.013200
0.29 0.04 -0.013883 0.001401 0.013954
0.29 0.04 -0.014632 0.001380 0.014697
0.30 0.04 -0.015369 0.001355 0.015428
0.32 0.04 -0.016090 0.001324 0.016144
0.33 0.04 -0.016793 0.001290 0.016842
0.34 0.04 -0.017476 0.001251 0.017520
0.35 0.04 -0.018136 0.001207 0.018176
0.35 0.04 -0.018771 0.001159 0.018806
0.36 0.04 -0.019378 0.001107 0.019410
0.38 0.04 -0.019956 0.001050 0.019983
0.39 0.04 -0.020501 0.000989 0.020525
0.40 0.04 -0.021012 0.000924 0.021033
0.41 0.04 -0.021487 0.000855 0.021504
0.42 0.04 -0.021922 0.000781 0.021936
0.42 0.04 -0.022317 0.000703 0.022328
0.43 0.04 -0.022668 0.000622 0.022677
0.45 0.04 -0.022975 0.000537 0.022981
0.46 0.04 -0.023234 0.000448 0.023238
0.47 0.04 -0.023444 0.000355 0.023447
0.48 0.04 -0.023605 0.000260 0.023606
0.48 0.04 -0.023713 0.000162 0.023713
0.49 0.04 -0.023768 0.000061 0.023768
0.51 0.04 -0.023768 -0.000042 0.023768
0.52 0.04 -0.023714 -0.000146 0.023714
0.53 0.04 -0.023603 -0.000252 0.023604
0.54 0.04 -0.023436 -0.000358 0.023439
0.55 0.04 -0.023212 -0.000464 0.023217
0.56 0.04 -0.022932 -0.000570 0.022939
0.57 0.04 -0.022597 -0.000675 0.022607
0.58 0.04 -0.022206 -0.000779 0.022219
0.58 0.04 -0.021761 -0.000880 0.021778
0.59 0.04 -0.021263 -0.000978 0.021285
0.60 0.04 -0.020714 -0.001072 0.020742
0.61 0.04 -0.020117 -0.001162 0.020151
0.62 0.04 -0.019474 -0.001247 0.019514
0.64 0.04 -0.018787 -0.001326 0.018834
0.65 0.04 -0.018061 -0.001399 0.018115
0.66 0.04 -0.017298 -0.001465 0.017359
0.67 0.04 -0.016502 -0.001523 0.016572
0.68 0.04 -0.015677 -0.001572 0.015756
0.69 0.04 -0.014829 -0.001613 0.014916
0.70 0.04 -0.013961 -0.001645 0.014057
0.70 0.04 -0.013079 -0.001667 0.013184
0.71 0.04 -0.012187 -0.001679 0.012302
0.72 0.04 -0.011292 -0.001681 0.011416
0.73 0.04 -0.010398 -0.001672 0.010531
0.74 0.04 -0.009510 -0.001653 0.009653
0.76 0.04 -0.008635 -0.001624 0.008786
0.77 0.04 -0.007778 -0.001584 0.007937
0.78 0.04 -0.006943 -0.001534 0.007110
0.79 0.04 -0.006136 -0.001475 0.006311
0.80 0.04 -0.005362 -0.001406 0.005543
0.81 0.04 -0.004625 -0.001329 0.004812
0.82 0.04 -0.003930 -0.001243 0.004122
0.83 0.04 -0.003281 -0.001151 0.003477
0.83 0.04 -0.002681 -0.001052 0.002880
0.84 0.04 -0.002133 -0.000947 0.002334
0.85 0.04 -0.001640 -0.000838 0.001841
0.86 0.04 -0.001203 -0.000725 0.001405
0.88 0.04 -0.000825 -0.000611 0.001027
0.89 0.04 -0.000506 -0.000496 0.000708
0.90 0.04 -0.000245 -0.000381 0.000453
0.91 0.04 -0.000042 -0.000270 0.000273
0.92 0.04 0.000107 -0.000164 0.000195
0.93 0.04 0.000202 -0.000065 0.000213
0.94 0.04 0.000251 0.000022 0.000252
0.95 0.04 0.000258 0.000096 0.000275
0.96 0.04 0.000231 0.000150 0.000276
0.96 0.04 0.000181 0.000179 0.000255
0.97 0.04 0.000118 0.000178 0.000214
0.98 0.04 0.000056 0.000140 0.000151
0.99 0.04 0.000014 0.000061 0.000063
0.01 0.04 0.000002 -0.000062 0.000062
0.01 0.04 -0.000001 -0.000083 0.000083
0.03 0.04 -0.000028 -0.000030 0.000041
0.04 0.04 -0.000096 0.000075 0.000122
0.04 0.04 -0.000216 0.000215 0.000305
0.06 0.04 -0.000396 0.000377 0.000547
0.07 0.04 -0.000641 0.000549 0.000844
0.07 0.04 -0.000952 0.000726 0.001197
0.09 0.04 -0.001331 0.000901 0.001607
0.10 0.04 -0.001776 0.001071 0.002074
0.10 0.04 -0.002286 0.001233 0.002597
0.12 0.04 -0.002856 0.001385 0.003174
0.12 0.04 -0.003484 0.001525 0.003803
0.14 0.04 -0.004165 0.001654 0.004481
0.14 0.04 -0.004894 0.001771 0.005205
0.15 0.04 -0.005668 0.001875 0.005970
0.17 0.04 -0.006481 0.001968 0.006773
0.18 0.04 -0.007329 0.002048 0.007609
0.18 0.04 -0.008206 0.002116 0.008475
0.20 0.04 -0.009109 0.002174 0.009365
0.21 0.04 -0.010033 0.002220 0.010276
0.21 0.04 -0.010974 0.002256 0.011203
0.23 0.04 -0.011927 0.002282 0.012143
0.24 0.04 -0.012888 0.002299 0.013092
0.24 0.04 -0.013854 0.002306 0.014045
0.26 0.04 -0.014821 0.002304 0.014999
0.27 0.04 -0.015785 0.002294 0.015950
0.28 0.04 -0.016742 0.002276 0.016896
0.29 0.04 -0.017689 0.002249 0.017832
0.29 0.04 -0.018623 0.002215 0.018755
0.30 0.04 -0.019541 0.002174 0.019662
0.32 0.04 -0.020439 0.002125 0.020549
0.33 0.04 -0.021315 0.002068 0.021415
0.34 0.04 -0.022164 0.002005 0.022255
0.35 0.04 -0.022985 0.001934 0.023066
0.35 0.04 -0.023774 0.001856 0.023846
0.36 0.04 -0.024528 0.001772 0.024592
0.38 0.04 -0.025245 0.001680 0.025301
0.39 0.04 -0.025921 0.001582 0.025970
0.40 0.04 -0.026555 0.001476 0.026596
0.41 0.04 -0.027142 0.001364 0.027176
0.42 0.04 -0.027680 0.001246 0.027708
0.42 0.04 -0.028167 0.001121 0.028189
0.43 0.04 -0.028600 0.000989 0.028617
0.45 0.04 -0.028977 0.000852 0.028989
0.46 0.04 -0.029295 0.000710 0.029304
0.47 0.04 -0.029552 0.000561 0.029558
0.48 0.04 -0.029747 0.000409 0.029750
0.48 0.04 -0.029878 0.000251 0.029879
0.49 0.04 -0.029942 0.000090 0.029942
0.51 0.04 -0.029939 -0.000074 0.029939
0.52 0.04 -0.029867 -0.000240 0.029868
0.53 0.04 -0.029727 -0.000409 0.029730
0.54 0.04 -0.029517 -0.000578 0.029522
0.55 0.04 -0.029237 -0.000748 0.029246
0.56 0.04 -0.028887 -0.000916 0.028902
0.57 0.04 -0.028469 -0.001083 0.028490
0.58 0.04 -0.027983 -0.001248 0.028011
0.58 0.04 -0.027430 -0.001408 0.027466
0.59 0.04 -0.026813 -0.001564 0.026859
0.60 0.04 -0.026133 -0.001714 0.026189
0.61 0.04 -0.025394 -0.001857 0.025461
0.62 0.04 -0.024597 -0.001992 0.024678
0.64 0.04 -0.023748 -0.002117 0.023842
0.65 0.04 -0.022849 -0.002233 0.022958
0.66 0.04 -0.021905 -0.002338 0.022030
0.67 0.04 -0.020921 -0.002430 0.021062
0.68 0.04 -0.019902 -0.002509 0.020059
0.69 0.04 -0.018853 -0.002574 0.019028
0.70 0.04 -0.017780 -0.002625 0.017973
0.70 0.04 -0.016689 -0.002661 0.016900
0.71 0.04 -0.015586 -0.002680 0.015815
0.72 0.04 -0.014478 -0.002684 0.014724
0.73 0.04 -0.013370 -0.002671 0.013634
0.74 0.04 -0.012271 -0.002641 0.012552
0.76 0.04 -0.011185 -0.002596 0.011482
0.77 0.04 -0.010120 -0.002534 0.010433
0.78 0.04 -0.009083 -0.002456 0.009409
0.79 0.04 -0.008078 -0.002364 0.008417
0.80 0.04 -0.007113 -0.002256 0.007462
0.81 0.04 -0.006192 -0.002136 0.006550
0.82 0.04 -0.005321 -0.002002 0.005685
0.83 0.04 -0.004505 -0.001857 0.004873
0.83 0.04 -0.003748 -0.001702 0.004116
0.84 0.04 -0.003053 -0.001539 0.003419
0.85 0.04 -0.002424 -0.001368 0.002784
0.86 0.04 -0.001864 -0.001192 0.002212
0.88 0.04 -0.001373 -0.001013 0.001706
0.89 0.04 -0.000952 -0.000833 0.001265
0.90 0.04 -0.000602 -0.000655 0.000889
0.91 0.04 -0.000320 -0.000481 0.000578
0.92 0.04 -0.000105 -0.000316 0.000333
0.93 0.04 0.000047 -0.000162 0.000168
0.94 0.04 0.000141 -0.000024 0.000143
0.95 0.04 0.000185 0.000091 0.000207
0.96 0.04 0.000187 0.000179 0.000259
0.96 0.04 0.000156 0.000231 0.000279
0.97 0.04 0.000106 0.000239 0.000262
0.98 0.04 0.000053 0.000195 0.000202
0.99 0.04 0.000013 0.000089 0.000090
0.01 0.06 -0.000003 -0.000062 0.000062
0.01 0.06 -0.000025 -0.000059 0.000064
0.03 0.06 -0.000088 0.000035 0.000095
0.04 0.06 -0.000204 0.000194 0.000282
0.04 0.06 -0.000384 0.000396 0.000552
