0.48 0.07 0.014857
0.48 0.07 0.015117
0.49 0.07 0.015381
0.51 0.07 0.015648
0.52 0.07 0.015917
0.53 0.07 0.016187
0.54 0.07 0.016456
0.55 0.07 0.016724
0.56 0.07 0.016988
0.57 0.07 0.017247
0.58 0.07 0.017501
0.58 0.07 0.017747
0.59 0.07 0.017985
0.60 0.07 0.018213
0.61 0.07 0.018429
0.62 0.07 0.018633
0.64 0.07 0.018823
0.65 0.07 0.018998
0.66 0.07 0.019157
0.67 0.07 0.019298
0.68 0.07 0.019422
0.69 0.07 0.019528
0.70 0.07 0.019614
0.70 0.07 0.019682
0.71 0.07 0.019729
0.72 0.07 0.019757
0.73 0.07 0.019766
0.74 0.07 0.019755
0.76 0.07 0.019726
0.77 0.07 0.019679
0.78 0.07 0.019615
0.79 0.07 0.019536
0.80 0.07 0.019441
0.81 0.07 0.019334
0.82 0.07 0.019216
0.83 0.07 0.019087
0.83 0.07 0.018950
0.84 0.07 0.018807
0.85 0.07 0.018660
0.86 0.07 0.018511
0.88 0.07 0.018362
0.89 0.07 0.018215
0.90 0.07 0.018073
0.91 0.07 0.017937
0.92 0.07 0.017809
0.93 0.07 0.017691
0.94 0.07 0.017587
0.95 0.07 0.017496
0.96 0.07 0.017422
0.96 0.07 0.017365
0.97 0.07 0.017328
0.98 0.07 0.017313
0.99 0.07 0.017321

0.01 0.07 0.013332
0.01 0.07 0.013261
0.03 0.07 0.013180
0.04 0.07 0.013091
0.04 0.07 0.012995
0.06 0.07 0.012894
0.07 0.07 0.012788
0.07 0.07 0.012681
0.09 0.07 0.012572
0.10 0.07 0.012465
0.10 0.07 0.012359
0.12 0.07 0.012257
0.12 0.07 0.012159
0.14 0.07 0.012067
0.14 0.07 0.011981
0.15 0.07 0.011903
0.17 0.07 0.011832
0.18 0.07 0.011770
0.18 0.07 0.011718
0.20 0.07 0.011674
0.21 0.07 0.011641
0.21 0.07 0.011618
0.23 0.07 0.011605
0.24 0.07 0.011604
0.24 0.07 0.011613
0.26 0.07 0.011633
0.27 0.07 0.011665
0.28 0.07 0.011707
0.29 0.07 0.011761
0.29 0.07 0.011827
0.30 0.07 0.011904
0.32 0.07 0.011993
0.33 0.07 0.012093
0.34 0.07 0.012204
0.35 0.07 0.012327
0.35 0.07 0.012461
0.36 0.07 0.012606
0.38 0.07 0.012762
0.39 0.07 0.012929
0.40 0.07 0.013107
0.41 0.07 0.013295
0.42 0.07 0.013492
0.42 0.07 0.013699
0.43 0.07 0.013915
0.45 0.07 0.014139
0.46 0.07 0.014371
0.47 0.07 0.014610
0.48 0.07 0.014855
0.48 0.07 0.015105
0.49 0.07 0.015360
0.51 0.07 0.015618
0.52 0.07 0.015878
0.53 0.07 0.016139
0.54 0.07 0.016399
0.55 0.07 0.016658
0.56 0.07 0.016913
0.57 0.07 0.017165
0.58 0.07 0.017411
0.58 0.07 0.017650
0.59 0.07 0.017880
0.60 0.07 0.018101
0.61 0.07 0.018312
0.62 0.07 0.018510
0.64 0.07 0.018694
0.65 0.07 0.018864
0.66 0.07 0.019019
0.67 0.07 0.019157
0.68 0.07 0.019277
0.69 0.07 0.019380
0.70 0.07 0.019465
0.70 0.07 0.019530
0.71 0.07 0.019576
0.72 0.07 0.019604
0.73 0.07 0.019612
0.74 0.07 0.019602
0.76 0.07 0.019574
0.77 0.07 0.019528
0.78 0.07 0.019467
0.79 0.07 0.019389
0.80 0.07 0.019298
0.81 0.07 0.019194
0.82 0.07 0.019078
0.83 0.07 0.018953
0.83 0.07 0.018820
0.84 0.07 0.018682
0.85 0.07 0.018538
0.86 0.07 0.018393
0.88 0.07 0.018248
0.89 0.07 0.018104
0.90 0.07 0.017964
0.91 0.07 0.017830
0.92 0.07 0.017703
0.93 0.07 0.017586
0.94 0.07 0.017480
0.95 0.07 0.017388
0.96 0.07 0.017310
0.96 0.07 0.017249
0.97 0.07 0.017205
0.98 0.07 0.017181
0.99 0.07 0.017178

0.01 0.09 0.013506
0.01 0.09 0.013414
0.03 0.09 0.013317
0.04 0.09 0.013215
0.04 0.09 0.013110
0.06 0.09 0.013001
0.07 0.09 0.012891
0.07 0.09 0.012781
0.09 0.09 0.012671
0.10 0.09 0.012563
0.10 0.09 0.012459
0.12 0.09 0.012359
0.12 0.09 0.012263
0.14 0.09 0.012174
0.14 0.09 0.012091
0.15 0.09 0.012015
0.17 0.09 0.011948
0.18 0.09 0.011888
0.18 0.09 0.011838
0.20 0.09 0.011797
0.21 0.09 0.011765
0.21 0.09 0.011743
0.23 0.09 0.011731
0.24 0.09 0.011729
0.24 0.09 0.011737
0.26 0.09 0.011757
0.27 0.09 0.011786
0.28 0.09 0.011827
0.29 0.09 0.011878
0.29 0.09 0.011941
0.30 0.09 0.012014
0.32 0.09 0.012098
0.33 0.09 0.012193
0.34 0.09 0.012299
0.35 0.09 0.012416
0.35 0.09 0.012544
0.36 0.09 0.012683
0.38 0.09 0.012832
0.39 0.09 0.012992
0.40 0.09 0.013161
0.41 0.09 0.013341
0.42 0.09 0.013531
0.42 0.09 0.013729
0.43 0.09 0.013937
0.45 0.09 0.014153
0.46 0.09 0.014376
0.47 0.09 0.014606
0.48 0.09 0.014843
0.48 0.09 0.015084
0.49 0.09 0.015331
0.51 0.09 0.015581
0.52 0.09 0.015833
0.53 0.09 0.016086
0.54 0.09 0.016338
0.55 0.09 0.016589
0.56 0.09 0.016838
0.57 0.09 0.017082
0.58 0.09 0.017322
0.58 0.09 0.017554
0.59 0.09 0.017779
0.60 0.09 0.017995
0.61 0.09 0.018200
0.62 0.09 0.018393
0.64 0.09 0.018573
0.65 0.09 0.018739
0.66 0.09 0.018891
0.67 0.09 0.019026
0.68 0.09 0.019144
0.69 0.09 0.019245
0.70 0.09 0.019327
0.70 0.09 0.019391
0.71 0.09 0.019437
0.72 0.09 0.019464
0.73 0.09 0.019472
0.74 0.09 0.019462
0.76 0.09 0.019434
0.77 0.09 0.019390
0.78 0.09 0.019329
0.79 0.09 0.019253
0.80 0.09 0.019164
0.81 0.09 0.019061
0.82 0.09 0.018948
0.83 0.09 0.018825
0.83 0.09 0.018695
0.84 0.09 0.018558
0.85 0.09 0.018417
0.86 0.09 0.018274
0.88 0.09 0.018130
0.89 0.09 0.017988
0.90 0.09 0.017849
0.91 0.09 0.017715
0.92 0.09 0.017588
0.93 0.09 0.017469
0.94 0.09 0.017361
0.95 0.09 0.017265
0.96 0.09 0.017182
0.96 0.09 0.017114
0.97 0.09 0.017062
0.98 0.09 0.017028
0.99 0.09 0.017012

0.01 0.10 0.013686
0.01 0.10 0.013573
0.03 0.10 0.013459
0.04 0.10 0.013343
0.04 0.10 0.013226
0.06 0.10 0.013110
0.07 0.10 0.012993
0.07 0.10 0.012879
0.09 0.10 0.012767
0.10 0.10 0.012658
0.10 0.10 0.012553
0.12 0.10 0.012454
0.12 0.10 0.012360
0.14 0.10 0.012272
0.14 0.10 0.012191
0.15 0.10 0.012117
0.17 0.10 0.012051
0.18 0.10 0.011994
0.18 0.10 0.011945
0.20 0.10 0.011905
0.21 0.10 0.011874
0.21 0.10 0.011853
0.23 0.10 0.011841
0.24 0.10 0.011839
0.24 0.10 0.011846
0.26 0.10 0.011864
0.27 0.10 0.011892
0.28 0.10 0.011930
0.29 0.10 0.011979
0.29 0.10 0.012038
0.30 0.10 0.012107
0.32 0.10 0.012187
0.33 0.10 0.012277
0.34 0.10 0.012378
0.35 0.10 0.012489
0.35 0.10 0.012611
0.36 0.10 0.012743
0.38 0.10 0.012885
0.39 0.10 0.013038
0.40 0.10 0.013201
0.41 0.10 0.013373
0.42 0.10 0.013555
0.42 0.10 0.013746
0.43 0.10 0.013946
0.45 0.10 0.014153
0.46 0.10 0.014369
0.47 0.10 0.014591
0.48 0.10 0.014820
0.48 0.10 0.015054
0.49 0.10 0.015293
0.51 0.10 0.015536
0.52 0.10 0.015781
0.53 0.10 0.016026
0.54 0.10 0.016272
0.55 0.10 0.016517
0.56 0.10 0.016760
0.57 0.10 0.016998
0.58 0.10 0.017232
0.58 0.10 0.017460
0.59 0.10 0.017680
0.60 0.10 0.017891
0.61 0.10 0.018092
0.62 0.10 0.018282
0.64 0.10 0.018459
0.65 0.10 0.018622
0.66 0.10 0.018771
0.67 0.10 0.018903
0.68 0.10 0.019020
0.69 0.10 0.019119
0.70 0.10 0.019200
0.70 0.10 0.019264
0.71 0.10 0.019309
0.72 0.10 0.019335
0.73 0.10 0.019343
0.74 0.10 0.019333
0.76 0.10 0.019306
0.77 0.10 0.019262
0.78 0.10 0.019202
0.79 0.10 0.019127
0.80 0.10 0.019038
0.81 0.10 0.018937
0.82 0.10 0.018825
0.83 0.10 0.018703
0.83 0.10 0.018573
0.84 0.10 0.018438
0.85 0.10 0.018298
0.86 0.10 0.018155
0.88 0.10 0.018011
0.89 0.10 0.017868
0.90 0.10 0.017729
0.91 0.10 0.017593
0.92 0.10 0.017464
0.93 0.10 0.017342
0.94 0.10 0.017230
0.95 0.10 0.017128
0.96 0.10 0.017039
0.96 0.10 0.016963
0.97 0.10 0.016902
0.98 0.10 0.016856
0.99 0.10 0.016827

0.01 0.10 0.013867
0.01 0.10 0.013734
0.03 0.10 0.013602
0.04 0.10 0.013471
0.04 0.10 0.013343
0.06 0.10 0.013217
0.07 0.10 0.013094
0.07 0.10 0.012974
0.09 0.10 0.012858
0.10 0.10 0.012747
0.10 0.10 0.012641
0.12 0.10 0.012541
0.12 0.10 0.012447
0.14 0.10 0.012360
0.14 0.10 0.012280
0.15 0.10 0.012207
0.17 0.10 0.012143
0.18 0.10 0.012087
0.18 0.10 0.012039
0.20 0.10 0.011999
0.21 0.10 0.011969
0.21 0.10 0.011947
0.23 0.10 0.011935
0.24 0.10 0.011932
0.24 0.10 0.011939
0.26 0.10 0.011955
0.27 0.10 0.011981
0.28 0.10 0.012016
0.29 0.10 0.012062
0.29 0.10 0.012117
0.30 0.10 0.012183
0.32 0.10 0.012258
0.33 0.10 0.012343
0.34 0.10 0.012439
0.35 0.10 0.012545
0.35 0.10 0.012660
0.36 0.10 0.012786
0.38 0.10 0.012922
0.39 0.10 0.013068
0.40 0.10 0.013224
0.41 0.10 0.013389
0.42 0.10 0.013564
0.42 0.10 0.013748
0.43 0.10 0.013940
0.45 0.10 0.014140
0.46 0.10 0.014349
0.47 0.10 0.014564
0.48 0.10 0.014786
0.48 0.10 0.015013
0.49 0.10 0.015245
0.51 0.10 0.015481
0.52 0.10 0.015720
0.53 0.10 0.015960
0.54 0.10 0.016200
0.55 0.10 0.016440
0.56 0.10 0.016677
0.57 0.10 0.016911
0.58 0.10 0.017141
0.58 0.10 0.017364
0.59 0.10 0.017581
0.60 0.10 0.017789
0.61 0.10 0.017987
0.62 0.10 0.018174
0.64 0.10 0.018348
0.65 0.10 0.018510
0.66 0.10 0.018657
0.67 0.10 0.018788
0.68 0.10 0.018904
0.69 0.10 0.019002
0.70 0.10 0.019083
0.70 0.10 0.019146
0.71 0.10 0.019190
0.72 0.10 0.019216
0.73 0.10 0.019225
0.74 0.10 0.019215
0.76 0.10 0.019187
